review_id,review_text,voted_up,votes_up,playtime_at_review,timestamp_created
230653663,"So, I'm not the only one here for the ♥♥♥♥♥♥♥ attestation failed error? Honestly ♥♥♥♥ this game bro, the games themselves are bad enough that COD HQ only makes it so you really never want to come close to this franchise ever again.
That on top of the kick in the balls that is making it to the main screen in the first place after downloading a 50gb update, restarting the game a quadrillion times, linking an activision account to steam and praying it doesn't crash or throw a random error that requires you to sell your sold to Israel mid load.

And yes, this review was made with pure hate, I'm done with this ♥♥♥♥♥♥♥♥.",False,127,205.5,1784258591
230876168,"All of the games under this CoD launcher app are not really worth playing, only one of them is free and the rest are outrageously expensive.

Oppressive anti-cheat software, requires a third party account, the whole 9 yards.

You're better off buying the older games, or ideally, not buying into CoD-slop to begin with.",False,34,6.466666666666667,1784509969
230649706,i've done everything they asked me to do and it still says i've failed attestation. I'm just a casual player trying to play with buddies. this is so stupid.,False,63,3.033333333333333,1784253353
230281600,"Don't understand why playing a game have to force you to register your email and phone number, I have never play any game requiring me to do so, are the developers purely stupid?",False,33,0.5,1783846381
230964466,"HOLY ****, I didn't play this game since covid and finally decided to download it again but now on steam. When I did, just after 2 weeks they update the game with new security requirements. TPM 2.0 and secure boot, that's alright i play face it no big deal if it works on face it it should work here. but oh... oh no... they want a BIOS update I dont want to fry my motherboard... Well some time passes and i finally update my bios to the latest version literally 4 months old. I turn on the game and... hmm... that's weird... it still wants a BIOS update! wow what a surprise... I DEFINITELY DIDNT DO EVERYTHING THE GAME ASKED ME TO DO EVEN THOUGH IT WAS UNREASONABLE IN THE FIRST PLACE AND NOW YOU STILL RESTRICT ME TO CASUAL LOBBY THAT HAS 80% BOTS? can't even play non competetive modes like resurgence... but thats besides the point... this single update made the game unplayable for me, unless i want to play against bots... and now i have to wait 48 hours for an AI chat bot reply sending me how to enable tpm 2.0 articles WHEN I ALREADY HAVE IT... this company is a joke sad that levelling weapons is so satisfying otherwise i would buy 20 physical copies just to burn them in a glorious flame",False,8,128.43333333333334,1784623448
231482133,"Call of Duty: Black Ops 6 & Black Ops 7
Recommended…?  
Playtime: 286 hours of lag, caffeine, and emotional instability

Black Ops 6
BO6 was fun.
Fun in the same way a malfunctioning carnival ride is fun — you’re screaming, you’re laughing, you’re not sure if you’re safe, but you stay on anyway.

Campaign
I didn’t mind the campaign.
But half of it felt like Treyarch accidentally turned the storyboard into a psychedelic art project.
I’m trying to shoot enemies and suddenly I’m on a full LSD trip — colours melting, walls breathing, characters talking like they’re trapped in a fever dream.

It’s also short.
Like “I sat down to play and suddenly the credits rolled” short.

Zombies
I mostly played the campaign side of Zombies.
It wasn’t bad — just not the highlight.
It felt like Treyarch said “We’ll fix this later” and then forgot.

Microtransactions
Excessive.
Every menu feels like a shopping mall.
Every skin costs more than my actual clothes.
Every time I open the store I feel like Activision is trying to sell me my own soul.

Black Ops 7
BO7 is better — but still broken in ways that make me question the entire franchise.

End‑Game Mode (Story Continuation)
End‑Game is not Zombies.
It’s a separate mode, meant to continue the story.

Except the story isn’t really there.
It’s basically:
“Here’s some missions. Go shoot things. Don’t ask questions.”

But the gameplay loop?
Not bad.
Actually kind of fun.
Simple, repeatable, and scratches that “just one more run” itch.

Zombies
Zombies itself is fine.
The real issue is the Relics system.

The Relics system feels like it was designed by:
• a cryptographer
• a tax accountant
• and a demon
working together to make sure you never understand how progression works.

Trying to get relics feels like doing paperwork in hell.

Multiplayer
There is only one mode that is consistently populated:
Nuketown.

That’s it.
The entire multiplayer experience is basically a 24/7 Nuketown addiction simulator with people bunny‑hopping like their chairs are on fire.

Network issues?
Still here.
Still awful.
Still the same ones we’ve had since BO2.
Lag spikes, rubber‑banding, packet loss — the holy trinity of Call of Duty suffering.

Microtransactions (Again)
Same problem as BO6.
Everything is monetised.
Everything is overpriced.
Everything feels like Activision is trying to see how far they can push players before someone snaps and throws their PC into the ocean.

The Part I’m Sick Of
I’m sick of paying full price for a game that could just be a DLC at this point.

Every year it’s the same formula:
5 seasons → new game → repeat.

The life‑span of each game is so short that buying cosmetics is pointless unless you play Warzone.
And Warzone sucks too.

Activision should just make ONE Call of Duty and update it.
Add story expansions.
Add new campaigns.
Add new Zombies maps.
Add new multiplayer content.
Stop pretending every yearly release is a brand‑new game when half of it is recycled assets and the other half is a store page.

This yearly release cycle is cooked.
It’s outdated.
It’s anti‑consumer.
And it’s the reason cosmetics feel worthless the moment the next game drops.

General Thoughts
I’ve played 286 hours.
Not because the games are perfect — but because they’re fun in that chaotic, broken, “I hate this game but I also love it” Call of Duty way.

But man…
I really hope MW4 is actually good.
Not “good for a CoD game”.
Not “good once they patch it in six months”.
Not “good if you ignore the bugs and the store trying to sell you a $40 skin”.

Just good.
A normal, functioning Call of Duty.
One that doesn’t require a PhD to understand its progression systems.
One that doesn’t crash when someone sneezes in multiplayer.
One that doesn’t have microtransactions in every menu like ads on a dodgy website.

Please.
Just one good CoD again.

Final Verdict
Black Ops 6:  
Fun but broken.
Campaign is short and occasionally turns into a psychedelic drug trip.
Microtransactions everywhere.

Black Ops 7:  
Better, but still plagued by relic‑system complexity, network issues, and the eternal Nuketown addiction.
End‑Game mode has no real story, but the gameplay loop is surprisingly decent.
Zombies is fine, but relics feel like tax paperwork.

286 hours played.
I enjoyed myself.
I suffered.
I questioned my life choices.

MW4, don’t let me down.",True,11,286.2,1785202516
230429324,"Activision has reached a new low. I bought Black Ops 7, paid for a professional service to tune my PC, and I am STILL blocked from playing because of their incompetent ""Secure Attestation"" system.
Here is the reality for anyone thinking about buying this garbage:
THEY LIE ABOUT REQUIREMENTS: My system meets EVERY official requirement. TPM 2.0 is ENABLED. Secure Boot is ON. Everything is ""green"" in their own diagnostic tool, yet the game refuses to run and demands a ""BIOS Firmware Update"" that DOES NOT EXIST.
THE AMD BLACKLIST: If you have an older AMD laptop (like the Asus TUF FX505 series), you are SCREWED. Activision has blacklisted older versions of AMD’s fTPM (specifically the 3.x series). Since laptop manufacturers like Asus stop releasing BIOS updates after 2-3 years, your hardware is now ""insecure"" in Activision’s eyes, even though it works perfectly for everything else.
PUNISHING HONEST PLAYERS: Instead of building an anti-cheat that actually catches hackers, they decided to lock out thousands of paying customers who aren't on brand-new hardware. They took my money first and told me my hardware was ""outdated"" later. This is a total bait-and-switch.
USELESS SUPPORT: Their support will tell you to ""update your BIOS"" even if you have the latest version. They have no solution for people on ""End of Life"" hardware. They simply don't care that you paid for the game.
VERDICT: This game is literally unusable for anyone with an older Ryzen processor. It is a legalized scam. They are spit-shining their ""security"" by ♥♥♥♥♥♥♥♥ on their own customers.
SAVE YOUR MONEY. DO NOT SUPPORT THIS TRASH. REFUNDING IMMEDIATELY.",False,9,2111.883333333333,1784000579
232205198,140 GB Download for ONLY the launcher no game no warzone no nothing just the launcher and if you want warzone its another 70 GB download,False,3,1.9333333333333333,1786036692
231290427,"Multiple techical issues with TPM2.0 and Secure Boot now being a requirement. Additionally now persistent ""BIOS Update"" required is displayed although BIOS is up to date per MFG. This only allows unattestated state modes that severely limit gameplay. This is critical to gameplay although all other requirements have been met per TPM2.0 and Secure Boot.

This is a bug and unacceptable.",False,4,136.16666666666666,1784995703
232490155,"COD HQ is a complete joke. More bugs, loading screens, and pointless nonsense than actual functionality. It’s ridiculous that something this frustrating is supposed to improve the gaming experience.",False,2,275.68333333333334,1786349574
